,asin,text,rating,time
18920,B014AMC7Q8,xxl athletic built guess assume wrong shirt american provide american athletic disappointed,1,1461456000
18921,B014ANC8DY,gift old cuffed comfortable sizing flexible frozen frozen castle,5,1452124800
18922,B014AU3O8K,sized,1,1456012800
18923,B014AX4ASK,collar right bright,2,1466640000
18924,B014AX4GU2,outside straight matching change issue shirt short happen grown fine fix button,3,1468713600
18925,B014B3VQ4A,super,3,1503187200
18926,B014BSWYXC,tarnish shiny,2,1474243200
18927,B014C2VDWA,comfortable due full fitting legging popular decide disappointed pro wide prefer different soft thin stretch snag stay first pro cool care underwear fell reassuring nylon expect con let expect high high review lemon right thin thin red notice start examine similar mind finger catch fabric important nylon underwear grant snug rid free pantyliners rid underwear unpleasant odd important lining underwear seam leg thick miss fitting overall soft colorful snagged material rid unknown,2,1468886400
18928,B014CKJQTO,sad squeal right favorite,4,1470700800
18929,B014CLQC22,lining thigh noticeable,2,1448582400
18930,B014CLLJUW,mesh net perfect high friend elegant feather mesh extra hold droopy slight edge kink collect wide brim tea occasion add satisfied unbiased,5,1447891200
18931,B014CRTNAO,perfect china disappointed,1,1454457600
18932,B014CRTNAO,stitch loose worth poor,1,1446854400
18933,B014CXGH20,right expensive,1,1503619200
18934,B014CXGL76,dress sizing,2,1454371200
18935,B014CZ8OC4,awesome unique sexy classy sure provide follow pleased different safe quick refund,5,1460937600
18936,B014CZDTG0,snug full rid pull bottom thigh careful flash dress bluish black different,3,1507766400
18937,B014D0ZFMU,first super seaming wonky smooth reviewer winter hard sags black short sleeve failed sure update save,3,1479772800
18938,B014D10OCK,consider wedding formal elegant appropriate formal fine pant ship fast open tough,4,1470700800
18939,B014DMEPOM,weird hard weird enough,3,1506816000
18940,B014DMEPWY,notice cut notice happy,1,1509321600
18941,B014DMEPWY,pictured hit ankle,2,1508112000
18942,B014DXNOH0,arrive expect tag returned poor,2,1460937600
18943,B014DYNDAM,obvious realize win identical long short noticeable manageable white different mystic careful sizing,3,1452297600
18944,B014E36IQI,hematite different correct possible,5,1494288000
18945,B014E7T6R2,silicone bit slide right returning,4,1503964800
18946,B014E8TX3S,reasonable sad overall recommend similar mixed weary likely future,4,1521849600
18947,B014EAIA7Q,usual fabric hmm decide cold saw alright wrinkle crumble impossible oh prime shipping available,1,1515715200
18948,B014EAUJLG,comfortable,2,1504224000
18949,B014EAUJLG,solid short narrow,2,1500336000
18950,B014ECFKVI,pictured expect cute daughter elastic sure,2,1517184000
18951,B014EIXG22,star warning sub par false show front hard point sweatshirt left front american info pay shipping,1,1491177600
18952,B014EIX172,expect uncomfortable,3,1517270400
18953,B014EQCJGS,real cautious outfit trust lax standard perfect exact olive green spend buck available fast easy,5,1456704000
18954,B014ETCAXM,gergous avle im,3,1447977600
18955,B014F088Z4,sure felt fitted casual particular tight puffy explain suppose add puffiness,3,1461715200
18956,B014F48DBO,wine disappointing exterior interior enough average sized hardware start donate,2,1473897600
18957,B014F45OAW,wouldnt,3,1515974400
18958,B014F4SQBQ,fabric short waisted,2,1453334400
18959,B014F4SM3I,like,4,1459555200
18960,B014F4SHXI,red arrive wrinkle expect expect material disappointment though,1,1445126400
18961,B014F4Y89A,chest hope waist fine bust tight short le expensive skirt,4,1444608000
18962,B014F4XLQ6,disappointed xl decide,1,1461888000
18963,B014F8PYKS,dig uncomfortable,2,1464825600
18964,B014F7L24Q,prime eligible free disappointed,4,1465776000
18965,B014FAA0ZK,purchase hassle,1,1445904000
18966,B014FAA0ZK,huge,1,1445817600
18967,B014F8NPSQ,disappointed mesh hurt uncomfortable armpit black high boxy curviness overall uncomfortable,2,1453680000
18968,B014FCJL9O,arrive appear,4,1465171200
18969,B014FH7ADI,frayed,1,1459296000
18970,B014FE23AQ,tighten hold chest slip overall adorable true,4,1445731200
18971,B014FH7AOW,unable,3,1484611200
18972,B014FV62EW,horrible pictured plastic revive shoe,1,1447113600
18973,B014FV62EW,fine athletic humongous happy ample shoe insert,4,1446595200
18974,B014FV796C,useless sure metal tarnish,1,1449446400
18975,B014GAMWKK,son excite narrow,3,1473811200
18976,B014GBN3NE,material stiff card,1,1460505600
18977,B014GDI2CO,shirt arrive strong exchange clean,3,1480118400
18978,B014GMCYD8,sizing junior helpful,5,1458518400
18979,B014GV9RAC,entire soft fabric sole fabric fell shame,3,1452470400
18980,B014GZFGEO,bathing floral arrive molded rubber recommend discounted free unbiased express require positive stand sure,5,1468368000
18981,B014GZF9Y6,short weird awful slight save,1,1467504000
18982,B014H0R8VM,sizing,1,1460073600
18983,B014H27QAS,gorgeous sad disappointed cocktail,5,1475452800
18984,B00MZBG22C,due,3,1430265600
18985,B014H3DOBC,wrong wrong,3,1478995200
18986,B014H3DOBC,expect real strange returning,1,1452643200
18987,B014H3DOBC,short upper,1,1452556800
18988,B014H3IDEU,similar medium hope like wrong attempt international postal petite least,1,1468540800
18989,B014H574ZC,fine expect expect win true,4,1471910400
18990,B014HAFHFG,chiffon lining black stylish excellent pleasant polite cooperative,5,1473552000
18991,B014HG51VK,pictured weight expect due ship least,3,1449792000
18992,B014I4GSZE,deadline difficult open locking snap kindle material,1,1455580800
18993,B014I55BW4,different,5,1483833600
18994,B014I55BW4,arrive undamaged tear fabric material rough uncomfortable bend frame ear entire angle passable earmuff actual fabric sandwich,1,1479859200
18995,B014I5EA9Y,regular,1,1495670400
18996,B014I5EL0C,short hip list disappointing win long,1,1498003200
18997,B014I5SC84,jean baggy,4,1475625600
18998,B014I4R1CI,feather safe free,2,1450656000
18999,B014I9TB8A,macbook pro sadly laptops better,3,1473724800
19000,B014IE7U56,listen bottom enormous girl huge huge flat tiny believe free,1,1450483200
19001,B014IENL4A,sleeve mid sleeve sleeve,1,1452643200
19002,B014IENL4A,curve,1,1452470400
19003,B014ID6Q6G,excite call misshapen resemble start huge square send send worth,1,1461801600
19004,B014IGGWM6,nightmare recommend,1,1451952000
19005,B014IFEJIQ,lb tight old floppy swimsuit,1,1469059200
19006,B014IFEJIQ,pattern old,1,1456790400
19007,B014IFEJIQ,color vibrant bold dainty floral,2,1455235200
19008,B014IFEJNG,arrive perfect online swimsuit bottom fine allow bottom butt average uncommon bottom tight narrow awkward full full range website depict expect fabric bottom full overall swimsuit,4,1463011200
19009,B014IIDQ2S,believe end,1,1453075200
19010,B014IPOHYM,super cute jean refund request,4,1477094400
19011,B014IWTJP2,describe lightweight resistant warm chart decent,3,1473897600
19012,B014IWXN7C,expect color right stop young dress ready early lucky fuss stuck zipper zipper perfect color wish,3,1455148800
19013,B014IWSTP8,ask label,1,1455753600
19014,B014IXYSPC,break sticky hassle broken halloween,2,1446854400
19015,B014IYHMEU,wish available available similar,5,1458000000
19016,B014IWSW8C,appear decent sizing indicate medium sure actual tricky star,3,1467072000
19017,B014IWSW8C,jacket honest,5,1462320000
19018,B014IZSLF8,narrow skinny fat wide friend tight,4,1479686400
19019,B014J2UAT0,sleeve beading due major,1,1456358400
19020,B014JB7TG8,tight leggs flair bottom expensive,1,1460505600
19021,B014JQHD1E,shirt tight skeeves like tight fitting uncomfortable extra,2,1466208000
19022,B014JQLIPG,baggy,3,1474848000
19023,B014JSUCTM,upcoming disappointed dress ive thin late,1,1514505600
19024,B014JUKPT2,beautiful difficult sparkly sadly,3,1473724800
19025,B014JWY74Y,sure fake real left visible,1,1474675200
19026,B014K2SCLW,tom authentic refuse paid,1,1448409600
19027,B014K3F6BU,sharp update worth,1,1533168000
19028,B014K7RLNM,open shirt unbutton bottom bottom tie waist odd correct open save,2,1451088000
19029,B014K83GDK,horrible prime ok right actual huge actual different enough different happy,1,1464566400
19030,B014K83GDK,sexy fantastic young,4,1463788800
19031,B014K8Z9Q2,plastic win lay,1,1450656000
19032,B014K85ZQG,ran decide,3,1475107200
19033,B014KADZ0M,shipping expensive,1,1461369600
19034,B008XM1QKA,mold,1,1473638400
19035,B014KAE2MW,disappointed hop old,1,1486339200
19036,B014KAWFLC,like short fell fell expect short approve request read click dropping turn update tall short soft,3,1447804800
19037,B014KCELLW,comfortable whole wish refund,1,1533427200
19038,B014KBFBH6,high sizing,5,1446768000
19039,B014KFH9SG,tight thin,1,1446595200
19040,B014KG2CJ6,glove super,3,1453680000
19041,B014KHUA5S,extra,1,1447200000
19042,B014KHW18M,thin true worth black bottom appreciate click,2,1482796800
19043,B014KHW18M,thinking tight sleeve close side sure right deal old hem add,1,1447286400
19044,B014KHWH6S,tall wrist long hit right thin expect jersey acrylic soft fault read decide sizing sleeve fade,4,1451779200
19045,B014KJCZRC,neckline,2,1452816000
19046,B014KO0ZM4,arrive whole different,1,1500595200
19047,B014KO3KF8,offer choose pouch front tell comfortable long,4,1454371200
19048,B014KUUNSE,please send,1,1445731200
19049,B014KUVWD4,lost,1,1464480000
19050,B014L2P5IE,material wrist unpackaged string felt appropriate sleep untrue deceiving save invest simple,1,1444694400
19051,B014LFYM6C,noticeable,1,1502236800
19052,B014MA8FH8,late,1,1445212800
19053,B014MDASL6,wrong wrong happy happy scared,1,1452384000
19054,B014MDASL6,band waist dark refuse,1,1450396800
19055,B014MDASL6,false long mini dress long tall white sleeve material sure sherie shipping send usps win shipping send absolute,1,1448409600
19056,B014MHCBB2,shipping send dress zip half strange sew cardboard unflattering cute arrive permanent bejing returnable refundable wed seamstress,2,1462924800
19057,B014MHDKD0,expect fabric poor strange,1,1469404800
19058,B014MXRBIY,beautiful wait recommend,5,1456876800
19059,B014MY7GEW,miss,2,1480377600
19060,B014O8BHRI,sorry careful exact measurement ugh,3,1486339200
19061,B014O8BHRI,send,1,1485475200
19062,B014O8BHRI,gorgeous soft exchange wish save ship fee,3,1445558400
19063,B014OSGAC0,terrible lopsided waist awful disappointed,1,1458432000
19064,B014OSGAC0,thick yucky ok,2,1444262400
19065,B014P1J3GG,chart recommend first,1,1466035200
19066,B014P1L8BO,extra err close extra,2,1487635200
19067,B014P70G7K,beautiful stylish medium wait reduced unbiased,5,1446768000
19068,B014PARKLW,horrible unable called,1,1455580800
19069,B014PDEM9M,short concept bathing,3,1458950400
19070,B014PK5032,beautiful indicate least easy senior,5,1454371200
19071,B014PKTL9G,hope easy free wasted,3,1454630400
19072,B014PZHABM,shoddy,1,1518220800
19073,B014Q74Z8A,old send rub gold band,4,1473724800
19074,B014Q75K16,front sol underneath black sad super,1,1477440000
19075,B014Q9SH4Q,found shoe,5,1514419200
19076,B014QAM7RI,disappointed,2,1482364800
19077,B014QAM7RI,describe tad red burgundy red busy hang build color misleading,3,1464307200
19078,B014Q9RQ9I,wore active fall win,1,1490832000
19079,B014QC0JN0,due adorable,5,1514332800
19080,B00OY2BGPS,poorly accomodate seam tight wrong redo zipper respond label,1,1439510400
19081,B014QG1S54,poor,1,1483574400
19082,B014QG1S54,arrive scuffed,1,1482278400
19083,B014QF935M,masking crappy adorable ode storm next suffocate canal wrong possible force cute,2,1446336000
19084,B014QF7F6Q,orangey brown expect,2,1457568000
19085,B014QKAVTY,shirt quality easy expect couple excited,4,1463529600
19086,B014QKY91U,extra defect obvious lose late inspect,1,1492214400
19087,B014QM2FJQ,purpose overall fluff hip slimmer fold extra unnecessary waist thin handle waist unattractive tapered slim abdominal,1,1520812800
19088,B014QLWSSA,quality quality,3,1525392000
19089,B014QMY50S,perfect beautiful worth local dress shipping decide pay,5,1443657600
19090,B014QTIQC4,short ship china impossible offer expense,1,1498435200
19091,B014QTIVMY,arrive open stain item care clean happy,1,1470096000
19092,B014QTIVMY,medium tight lazy,1,1466812800
19093,B014QTRN96,accept shop sure,5,1495411200
19094,B014QTRN96,posted arm shirt worth,2,1476921600
19095,B014QUVQGG,perfect length short win,1,1446940800
19096,B014QUVQGG,wish huge stretchy legging bright hope perfect update,4,1445558400
19097,B014QUVQIO,lose,1,1451260800
19098,B014QSUDRQ,write review short flattering beautiful button long careful measurement ship china cold avoid enough long short expensive saw different measurement xl,5,1445904000
19099,B014QV11JC,thin,2,1464134400
19100,B014QYI6MY,unexpected edge wrist stretchy waist wrist sweatshirt difficult pay uncomfortable,3,1445385600
19101,B014QZN7WC,true free sure extra,1,1461628800
19102,B014R5G7LE,xl costly live,1,1468454400
19103,B014RONEXY,jean read jean least flatter please,1,1485388800
19104,B014ROWQ1U,beautiful wrong,5,1465948800
19105,B014S27206,hear poor,1,1523059200
19106,B014S713ZG,kneel right open,2,1483747200
19107,B014S8AOTQ,pro expect corset wonderful withou bustle self visible seam careful confident clean weird tight consider,4,1482969600
19108,B014SBTXXG,expensive long real,1,1448323200
19109,B014S9PI14,xxl close shiny green olive green pic material thin normal shipping costly happy pay ten worth item reputable likely worth,2,1450828800
19110,B014SL2L3A,beautiful,3,1449964800
19111,B014SL2J00,bead semiprecious happy,2,1470268800
19112,B014SLP64Q,drawstring inside pant eyelet drawstring thread,1,1449014400
19113,B014SNDUAG,expect xxl,3,1465516800
19114,B014SNDV8C,bright hard expect,2,1489449600
19115,B014SOW5CE,china unhappy,1,1458345600
19116,B014SPDIGU,review recommend true detachable cute,3,1447718400
19117,B014SRM5SU,hope baggy boyfriend sized old soft feeling stiff scratchy long arrive wish reviewer,1,1447372800
19118,B014SS37L8,disappointed perfect happy turn horrible different angry ship ur different,1,1449100800
19119,B014SWD6P6,proportional,1,1497484800
19120,B014SVI4XQ,thin coat layer hard worth regift arrive timely,4,1449014400
19121,B014T2HW1O,expect,1,1463875200
19122,B014T56HBW,synthetic short appear photo lead believe,2,1501632000
19123,B014TCSJMU,actual tuskwear poor poor,1,1505347200
19124,B014TE98F0,height saw digging picture identical real flat last long remind cardboard high expensive,2,1480550400
19125,B014TF342W,happy thank,5,1467590400
19126,B014TIHYNY,different,4,1474848000
19127,B014TROCAI,xl tight pain,3,1508803200
19128,B014UD3LGW,disclose,1,1463875200
19129,B014UIAYA8,expect,3,1465257600
19130,B014UJH2UC,cute safe,5,1455148800
19131,B014ULXXI0,please please please let please,1,1525651200
19132,B014UN6LKK,med,2,1452816000
19133,B014UNRE4M,loose shoe,2,1450137600
19134,B014UQH7LE,legging,1,1481155200
19135,B014UQH6V0,high waisted natural fine rub bra snake,3,1449446400
19136,B014UQH6BU,weird tight,3,1512604800
19137,B014UQH778,tight uncomfortable,1,1454544000
19138,B014UVUMAM,lightning assume slim select extra excite arrive sleeve constrict tight material soft rough disappointed busy,1,1523923200
19139,B014V06BEI,im,4,1501891200
19140,B014UXPW5U,shiny trash direct poor,1,1483401600
19141,B014V76X7Q,awesome picky fat prompt wish negative fantastic,5,1481673600
19142,B014VCMGQI,glove touch,1,1453334400
19143,B014VE614Y,sized old ok fold fine first halloween,2,1510790400
19144,B014VEBCD4,hip,2,1470528000
19145,B014VFFGGW,adult,4,1482796800
19146,B00N1TVPY2,xxl tight,3,1431648000
19147,B014VMLJUW,rough fake temp lazy robert kentucky owe,1,1478736000
19148,B014VVX7IK,thin fabric ask full disappointed,1,1447459200
19149,B014VVX73U,stitching,1,1500422400
19150,B014VZ6NGE,available regular disappointed,1,1482624000
19151,B014W416E8,disappoint red check different red red,2,1451001600
19152,B014W416KM,normal,1,1449100800
19153,B014WAMI2G,short short start material soft,2,1446336000
19154,B00KI5U80Y,sleeve expect different usual particular,3,1404172800
19155,B014WM0XNA,shipping worth,1,1453334400
19156,B014WNGZK4,beautiful bag extra,3,1481760000
19157,B00MM08YEK,poor defective lose regural disappointed,1,1423180800
19158,B014WQKCHS,unclear suppose attach front buckle bogus certain disappointing,1,1466035200
19159,B014WUVKZM,sharp,2,1477008000
19160,B014WUVKZM,tie tie red shiny forget,1,1461715200
19161,B014X2CW2E,tell,1,1463097600
19162,B014X6I8XW,returning,3,1464048000
19163,B014XA0E6M,first impossible due pink true pink brown,5,1501372800
19164,B014XBHJR8,prefer tight quality,1,1466812800
19165,B014XLC572,indicate,3,1483574400
19166,B014XJUNZU,unacceptable,1,1482278400
19167,B014XOJKFO,old back hard,2,1458172800
19168,B014XP76LI,select navy white red unhappy,1,1451433600
19169,B014Y73ZDI,like loose tight idk overall tight thick sizing loose wish different,3,1459123200
19170,B014YD2PWE,cute material old,2,1454544000
19171,B014Z1Z4DC,sharp,4,1479427200
19172,B014ZJJH78,ish swallow whole tell,3,1472774400
19173,B014ZTEDDQ,watch late,2,1489104000
19174,B014ZZ0ZNM,soft advertised rosy pinkish red bright red similar correct,1,1468627200
19175,B014ZYV9WE,detail ft expect expensive professional,5,1445990400
19176,B014ZYVBHM,beautiful pic bust accessible excellent send correct correct gorgeous elegant excellent,5,1454889600
19177,B0150ZX3UI,outfit super pretty,4,1490659200
19178,B0150ZGI4G,due timer provide accurate similar,5,1454976000
19179,B0150ZX61Y,pant tight toddler overall,2,1482105600
19180,B01510APWQ,pant high,4,1468281600
19181,B0150ZWPA2,like screen swiss,2,1452470400
19182,B01517DXSM,short extend ok less,2,1455235200
19183,B01519E2Q2,unable mid tight pant right diet speak hope end baggy decide best hungry,5,1448064000
19184,B01519Z3U6,mean cover,3,1455926400
19185,B01519XG5A,fabric thin arrive,1,1500336000
19186,B0151E9NAM,shirt dress,2,1462320000
19187,B0151E9F2S,wish,1,1463702400
19188,B0151MFEF2,original shipment short,1,1457395200
19189,B0151V7TV0,willing pay,3,1459382400
19190,B0151WBN34,saw front sewing,1,1448150400
19191,B0151WBSSE,incorrect disappointed,1,1454544000
19192,B01528XXIK,tiny left center,3,1483401600
19193,B0152ABCKO,due,5,1465948800
19194,B0152GN9S6,comfortable touch fingertip stitching become ripped moderate consider broken english send next glove touch invest,3,1468627200
19195,B0152JN5RI,recommend,1,1447113600
19196,B0152TKDBE,disappointed sweatshirt quote misleading sweatshirt weird suppose baggy cozy silky huge daughter huge replace likely advertise excited saw,2,1481932800
19197,B0152Y3G40,bra provide adequate underneath sticky nipple remove due,1,1499731200
19198,B01533WR2C,cute thread several send,2,1466380800
19199,B0152YPL02,plastic deliver,1,1458259200
19200,B01535M51I,xl plan jacket,1,1452816000
19201,B015368CWS,appal sleeve belt arrive tiny bag narrow sleeve short wide poor angry spend black awful,1,1476403200
19202,B01536CTWC,extra short comment extra enough believe suppose tall,5,1453593600
19203,B0153699CA,start worry halloween casing,3,1507161600
19204,B015373GEG,different online thin absurd,1,1445299200
19205,B0153N710A,padding thick expect personal prefer thinner pad material soft comfortable sharp scratchy sad,1,1452470400
19206,B0153OIW0W,wore returnable,3,1465084800
19207,B015417MOQ,sleeve tight,3,1464134400
19208,B0154490SO,several,1,1504828800
19209,B01545VZA4,son upcoming different,1,1480032000
19210,B015467ZXO,got wide require cami,3,1502928000
19211,B01545Z3TS,satiny cute consider saw cute,4,1461024000
19212,B015468ZLU,show hit front mid thigh,1,1465084800
19213,B0154EKN2Q,advertise inexpensive plastic throw,1,1445904000
19214,B0154EX9J0,wouldnt green khaki green bomber thin black gutted arrive unwearable attemtpting complete,1,1444694400
19215,B0154F8QJW,real floppy bizarre,2,1484697600
19216,B0154M1OXA,poor pant usa levi lb check wary straight leg baggy legit sizing move,3,1460246400
19217,B0154NXJWI,true loose loose durable likely,2,1473206400
19218,B0154S066K,sure smal require happy,1,1493596800
19219,B0154RXME4,dod refund,1,1470614400
19220,B0154ZWZW6,show sleeve right heavy soo,1,1501718400
19221,B0155K5TM8,expect beautiful pattern felt alpaca soft,3,1519516800
19222,B0155MGJDO,green bright green contrast show online shirt soft wash worth excited,2,1496620800
19223,B0155WNQAI,careful expect long waist understanding asian fabric,1,1449273600
19224,B0155WL9KM,first kid first thread second third latch separate oh cant utilize ask mean least gotten,2,1506816000
19225,B0155WL48Y,first hook rip sew right,2,1490054400
19226,B0155WI9V4,brown short,2,1457740800
19227,B0155WI9WS,prompt obvious flap,2,1447632000
19228,B0155WVNI0,cat giant hard,3,1472083200
19229,B0155WLQS2,cute tiny stick,3,1449100800
19230,B0155WYTEU,cute,1,1508284800
19231,B0155WNS1K,xx send,4,1445817600
19232,B0155WI21Q,realize material silky shiny perfect,3,1470700800
19233,B01560R7IQ,enough sizing impossible crazy normal arrive chart discounted unbiased,3,1451260800
19234,B0155YSV5Q,purchase let head wiggle impossible thin outerwear decent thin white bed right donate homeless hot zero disappointed,1,1460332800
19235,B01562MBSU,sure average cut decide regular fix recommend,4,1459123200
19236,B01562JS3G,snap horrible manufacturing worth thru dissatisfy,1,1461024000
19237,B01564260G,normal petite asian tight torso short due poor pay ship provide proof provide spent complain collaberating include incorrect sizing purchase,1,1460246400
19238,B01564260G,sleeve wrist okay average height,3,1448409600
19239,B01564260G,horrible cheaply cardigan boxy short please listen misleading sure real,1,1446249600
19240,B01565NGHW,hat xl tight,4,1475193600
19241,B0156A12P0,like mixed defective miss cutout bracelet attached charming dear bring chinese sorry hope understand respond first express best wish different hoping outcome next,1,1485907200
19242,B0156ERNAY,rip close true,2,1451779200
19243,B0156EUQ44,tight shipping next happy,3,1449878400
19244,B0156FZ4TK,soft,3,1466985600
19245,B0156FZ4TK,native american,2,1463270400
19246,B0156FZ9G8,correct honor,2,1475625600
19247,B0156GF6VU,expect difficult beware dress,2,1461024000
19248,B0156KCKXI,agree like miss comfortable lazy enough reasonable,1,1463616000
19249,B0156KCSVM,china impossible suggest,1,1479945600
19250,B0156KCNMQ,item fabric similar,2,1482796800
19251,B015718JKE,teen shipping,1,1453248000
19252,B0157706XQ,exchange hard sizing chest bump tight loose disappoint expect poof alter fantastic free,4,1454630400
19253,B015787O4E,arm extra believe cut extra wait,2,1481673600
19254,B015791R9G,roomy,5,1518134400
19255,B0157I2QGA,true short,2,1452470400
19256,B0157I5H2K,arrive broken open lay advise,1,1474070400
19257,B0157I8H36,sized,3,1450742400
19258,B0157IZIRY,different different last stand travel seat brown black serve replace black,1,1534464000
19259,B0157LLYAG,suppose expect,1,1512950400
19260,B0157MGEMI,white scratchy smoothly show star,1,1461801600
19261,B0157MF4W4,seamstrey lack sure indicate flimsy due poor,3,1459382400
19262,B0157O6TB2,cooperate,1,1478822400
19263,B0157PJZV2,first full ineligible,1,1476748800
19264,B0157ZGN5I,green asian leg china tend perfect thin white warm bottom last ship guess,4,1445644800
19265,B01589Z96M,quality pair gloves early hike forearm hiking tired cold warm difficult,5,1456185600
19266,B01589Z96M,arrive sexy describe material wow warm text,5,1455667200
19267,B0158EKMKU,else emailed hear,2,1452816000
19268,B0158F6ULE,string disappointed,1,1478995200
19269,B0158TO9XQ,fabric rough uncomfortable,1,1483660800
19270,B0158TO9XQ,stiff expect disappointed,1,1481846400
19271,B0158VGXZQ,listen reviewer horrible horrible sleeve left seam right shoulder remove sell seamstress ashamed poor,1,1448928000
19272,B0158VGXZQ,old extra help,1,1446854400
19273,B00SZG07PE,expect front,3,1527638400
19274,B01591237W,full ordered pay restocking,1,1474934400
19275,B01593SUEK,robin blue heavy,2,1484438400
19276,B01595OS62,sloppy,1,1534464000
19277,B01595OS62,close,1,1532217600
19278,B01595RHUG,several pajama jean different include burgundy perfect medium read disappointed,3,1518393600
19279,B01595RHUG,pj sizing,1,1516579200
19280,B01595RKE4,jean like,3,1506297600
19281,B01595RFDK,short leg short similar surprised pant flat flat cotton fabric assume least length inseam appear standard bootcut,4,1511222400
19282,B01595XX4K,jean slim perfect huge old,4,1524009600
19283,B01595QSFQ,true jean disappointed regardless expensive shipping,1,1485388800
19284,B01595Z8PC,arrive fell hole sewn weird,3,1511654400
19285,B01595RS7I,wrong sure,1,1509580800
19286,B01595QXFG,skinny lose bag become sloppy,2,1485993600
19287,B01595VU54,short reach,2,1509667200
19288,B01595THT0,short heavy short,2,1525564800
19289,B01595YY7U,white jean,5,1535673600
19290,B01595YY7U,huge soft regular jean comfortable rough stiff remove string useless pant elastic petite correct uncomfortable,2,1518998400
19291,B01595PBHW,usual different next next available,4,1500336000
19292,B01595PBHW,jean several fine corduroy,2,1489276800
19293,B01596OTDS,follow indicate huge,1,1461196800
19294,B01596OTDS,pj,1,1461196800
19295,B015995NT4,chest,4,1484438400
19296,B0159FQFCC,notice smh idk huge ok sure,1,1492992000
19297,B0159IGHO0,fabric thin upset,1,1456963200
19298,B0159JYXKO,excite send,1,1471392000
19299,B0159MWM36,unsnapped,2,1489708800
19300,B0159OXXCI,vest followedreviews vest true issied worth,2,1460937600
19301,B0159PPEQA,sure,1,1449187200
19302,B0159QDK92,thermal underwear human animal disgust full,1,1493424000
19303,B0159YBL5O,soft,5,1452470400
19304,B015A0BMU6,hear,1,1448409600
19305,B015A8SK7Q,disappointed read unstitched extra pattern fail,2,1447632000
19306,B015AHT47M,collar tight,3,1458000000
19307,B015AHT47M,snag expect,2,1454976000
19308,B015AUVFTO,expect wrong wait read true,1,1465344000
19309,B015AXNFJO,earring fell wore,2,1458345600
19310,B015AYSSLS,careful ok thick heavy nightmare defective worst,1,1454630400
19311,B015B8H95Y,beautiful gracious,5,1456876800
19312,B015B8H8OG,beautiful,4,1444780800
19313,B015BJ3KYC,smell disappear upcoming start miss smell,1,1468454400
19314,B015BJ3KYC,function scrunched tight least long,3,1454630400
19315,B015BJ8I1M,realize long pay first fold flat,3,1516320000
19316,B015BKWTFM,interchangeable,5,1482883200
19317,B015BMG5UU,due bunch flow beautiful likely underwear clingy waisted,3,1488412800
19318,B015BWRKC2,suppose giant stretch refund disappointing,1,1499558400
19319,B015C2MOBI,usual heavy brief,2,1488240000
19320,B015C514XO,material full,3,1452988800
19321,B015C4JE4Q,lead rich bright green lead dial led difficult impossible felt wrist green glowing add misleading disappointing,3,1497916800
19322,B015CCI2UA,poor smell horrible,2,1450656000
19323,B015CFUERQ,arrive fantastic dress hop old identical similar green blue blue pattern sibling keen notice thrill arrive super,4,1457308800
19324,B015CH2YDQ,sure expect inexpensive pretty sure guess finished sizing thin package,2,1488499200
19325,B015CJQJ5S,petite short,3,1458604800
19326,B015CRCI8W,disappointed wearable front lopsided late please,1,1464393600
19327,B015CSTRF8,black reach arm color gray cute hope cute,1,1453593600
19328,B015CRG4M8,glove last unique high pant awkward cute perfect upcoming social initial waist tight slight lose right check measurement correct win beautiful,5,1499990400
19329,B015CVPLLE,weird wide short,2,1471651200
19330,B015D3A3I2,magnetic closed coin wallet stay closed gorgeous stay,1,1519603200
19331,B015D7MH7S,expect,3,1481241600
19332,B015D7OZ8W,slight original short sofa live,5,1480464000
19333,B015D7PR2A,super flap upside read bear cheek,3,1483228800
19334,B015D7NE4S,outfit,3,1477612800
19335,B015DDDQ3Q,poor white weave,1,1444003200
19336,B015DKFF6U,dumb inch first learn certain disappointed bother add let focus,1,1481500800
19337,B015DKFF88,statted happy false,1,1473552000
19338,B015DLJ8E4,touch weave medium read skinny friend,3,1454976000
19339,B015DLJ880,sleeve coat wide extend repeat,1,1447459200
19340,B015DWNG6E,wish possible terrible horrible english tell unable stupid skin ten minute flat hellacious straight,1,1512518400
19341,B015DWNG6E,least cost china,1,1498521600
19342,B015E0SVNI,shirt extra respond,5,1465084800
19343,B015E0SVNI,shirt soft fall pay expect sure wrinkle shirt arrive stain mysterious tiny worth shirt sure chested chested,3,1455667200
19344,B015E0SA8E,poor,2,1466899200
19345,B00AU9ZEB6,beautiful expexted start end second arrive loose hem pain fluff inner lining spare sequin dress properly fraying worsen worth poor,3,1428105600
19346,B015E5PUL4,dye expect,1,1500422400
19347,B015E6FEV4,offer half suggest,2,1446336000
19348,B015E5TBIM,quality tight,4,1476057600
19349,B015E78BQ8,loose straight happy,2,1468281600
19350,B015E8K9PS,ready,1,1448236800
19351,B015E8JWPG,stitch poor sure,2,1456531200
19352,B00LSDLAPW,hole second choose stitching horrible,1,1429833600
19353,B015E7GBQ0,short dress reply,1,1478304000
19354,B015E8M0WS,snug wait end arrive best untucked pencil second thought,3,1454889600
19355,B015EK3DNG,poor full,1,1456963200
19356,B015EVJHGW,super extra holy tight comment,3,1443916800
19357,B015F43868,dress opposite pull unzip,3,1469491200
19358,B015F43868,expect easy,4,1459296000
19359,B015F4F2QW,overall bead careful first bottom worth,2,1523318400
