text,category
"
Sure thing. Here are the FIrstClass systems in those area codes:

MacValley Online	      	Burbank, CA			        	(818) 840-0518
The Drawing Board	     	Hacienda Heights, CA	  (818) 965-6241
BPS						               Hollywood, CA		       	(213) 874-1919
SanGabriel Valley MUG 	 Pasadena, CA		        	(818) 790-5426

And here is all of California (unformated, sorry):

Middle Earth			Anaheim, CA				(714) 828-9758
Byte Out of The Apple	Benecia, CA				(707) 747-0306
Planet BMUG				Berkley, CA				(510) 849-2684
MacValley Online		Burbank, CA				(818) 840-0518
Gentle Rain Forum		Claremont, CA			(909) 593-6144
CyberSpace BBS			Culver City, CA			(310) 568-9184
* AllNet				Cupertino, CA			(408) 736-2607
The Boy's Club  		Cupertino, CA			(408) 261-8331
Meme Net				Fresno, CA				(209) 431-6363
Sierra Mouse Trap		Grass Valley, CA		(916) 265-9739
The Drawing Board		Hacienda Heights, CA	(818) 965-6241
The Public BBS			Half Moon Bay, CA		(415) 726-3587
BPS						Hollywood, CA			(213) 874-1919
Imagine-NET				Irvine, CA				(714) 660-7738
eNet					La Canada, CA			(818) 952-6609
Guerilla Symbiotics		La Verne, CA			(909) 593-6862
Macrocosm				Livermore, CA			(510) 449-1648
OneNet					Los Altos, CA			(415) 948-1349
MacIsland				Los Angeles, CA			(310) 476-2299
MacShasta				Mt. Shasta, CA			(916) 926-4854
Foundation				Newhall, CA				(805) 255-7237
SanGabriel Valley MUG	Pasadena, CA			(818) 790-5426
Gooey BBS				Point Mugu, CA			(805) 986-1216
Servant Christian BBS	Redondo Beach, CA		(310) 371-2770
SBAMUG					Redondo Beach, CA		(310) 792-8083
A-1 EZ OK				San Diego, CA			(619) 693-1575
This is not empTV?		San Diego, CA			(619) 450-1590
Harry's BBS				San Francisco, CA		(415) 824-7809
Bare Bones BBS			San Jose, CA			(408) 272-2173
City Connection			San Jose, CA			(408) 272-3332
MacDaze					Santa Barbara, CA		(805) 964-6320
Mac Magic				Santa Barbara, CA		(805) 682-1737
Crumal's Dimension		Santa Clara, CA			(408) 246-7854
Casa del Cyborg			Santa Cruz, CA			(408) 457-2595
Beacon Comminque'		Simi Valley, CA			(805) 522-9602
Channel Z				Simi Valley, CA			(805) 581-4975
Jake and the Mac Man	Solona Beach, CA		(619) 775-2142
Iguana BBS				Sunnyvale, CA			(408) 733-8626
VIZability				Walnut Creek, CA		(510) 210-0800

- Jason",1
"[Description of Boeing study of two-staged spaceplane using
supersonic ramjets deleted.]",3
"

Sealing off the Gaza Strip has the interesting side-effect of
demonstrating the non-viability of Gaza as an independent state.
Where are all of these people going to go to find work if they are
separated from Israel?  If they complain about having to show id cards
on the way to work, how will they feel about showing passports on the
way to work?
",4
"

Come again? The image-conscious Armenians sorely feel a missing 
glory in their background. Armenians have never achieved statehood 
and independence, they have always been subservient, and engaged 
in undermining schemes against their rulers. They committed 
genocide against the Muslim populations of Eastern Anatolia 
and x-Soviet Armenia before and during World War I and fully 
participated in the extermination of the European Jewry 
during World War II. Belligerence, genocide, back-stabbing, 
rebelliousness and disloyalty have been the hallmarks of the 
Armenian history. To obliterate these episodes the Armenians 
engaged in tailoring history to suit their whims. In this zeal 
they tried to cover up the cold-blooded genocide of 2.5 million 
Turks and Kurds before and during World War I.

And the justice is long overdue.


Source: Documents: Volume I (1919).
        ""Document No: 50,"" Archive No: 4/3621, Cabin No: 162, Drawer 
        No: 5, File No: 2905, Section No: 433, Contents No: 6, 6-1, 6-2.
        (To 36th Division Command - Militia Commander Ismail Hakki)

""For eight days, Armenians have been forcibly obstructing people from
 leaving their homes or going from one village to the other. Day and night
 they are rounding up male inhabitants, taking them to unknown destinations,
 after which nothing further is heard of them. (Informed from statements
 of those who succeeded in escaping wounded from the massacres around
 Taskilise ruins). Women and children are being openly murdered or are
 being gathered in the Church Square and similar places. Most inhuman and
 barbarous acts have been committed against Moslems for eight days.""
 

        ""Document No: 52,"" Archive No: 4/3671, Cabin No: 163, Drawer 
        No: 1, File No: 2907, Section No: 440, Contents No: 6-6, 6-7.
        (To: 1st Caucasian Army Corps Command, 2nd Caucasian Army Corps
        Command, Communications Zone Inspectorate - Commander 3rd Army
        General)

""As almost all Russian units opposite our front have been withdrawn, the
 population loyal to us in regions behind the Russian positions are
 facing an ever-increasing threat and suppression as well as cruelties
 and abuses by Armenians who have decided to systematically annihilate
 the Moslem population in regions under their occupation. I have 
 regularly informed the Russian Command of these atrocities and
 cruelties and I have gained the impression that the above authority
 seems to be failing in restoring order.""


Serdar Argic",4
"

So far, you have presented your opinions as opposed to mine. I would
hardly take them as facts.



I could give you hundreds of words in my mother tongue (Spanish), that
are comonly use and you will never find in a dictionary. Even more, I
could show you a lot of meanings that words in Spanish have different
from those in the dictionary.


And guess why. Isn't it curious that we do not know how many people define 
in how many different ways the term Jew, which is the basis of the movement 
itself?
So, the evidence shows that up to now, Jew, when considered in terms of Israel,
the Law of Return and Jewish Nationality is defined in terms of religion and
not of cultural identity, even if 80% of those defined as Jews in Isreal
are not religious.



That IS a problem. I am saying that I do not support Zionism as it is
now. I believe that among the people in the Soviet Communist Party some
might even had been inspired by noble ideals. Does that change the
final results of what happened in the USSR?
In the same way, even if the Zionist movement is not homogeneous, it
does not matter. What matters is the result.


I never said it directly nor indirectly. I am not talking about individuals
who defined themselves as zionists here. I am sure most of them are good,
honest and caring people. I am talking about the results of the Zionist
Movement. I am talking about a Movement whose actions resulted in a
Law of Return with a religious definition of Jew, a country that defines
nationality based on religion. I am talking about something I consider
a form of racism such as differenciation based on religious belief. 
After all, if Arabs in Israel cannot serve in the Army is becasue they 
were not born in the ""right"" religion.


I had never heard the definition: Only those who are religious are defined as Jews.
I had always seen the definition: A person is a Jew is his/her mother is/was
a Jew, and if such person does not convert, although I had seen people
argue about the last part.


So, there is no difference between citizenship and nationality in Israel?
Or what do you mean by ""Actually, it doesn't""?


So, it follows a religious definition and not a cultural one. That is what
I call a form of racism.


You do not need to assume the representation of ""everybody else"" to 
make your points. You should assume that you are just talking for yourself.
About the other stuff, I still believe that the example was a valid one.
It would be a hypocrisy to say that one supports nationalism for all and
then support Zionism and then disregard the Palestinian's right.


It was an example. You are trying to justify something nobody has 
talked about.



Reference.


yes, but not all of them. A language is something that evolves all the time.


Not really. I posted in another post the definition of Zionism. And, in
this post you have showed for me what I was telling you from the 
begining. Zionism is a form of racism, even if most zionists are not
racist in their individual and private lifes. A movement that ask
for a State and National rights for a people, and then in practice,
that people are defined according to religion is, for me, racist-like.


You did it. Next time be more careful.


Do you know the difference between opinion and fact?
",4
"
What about the land mines which have already been mentioned?


Oh, very neat.  Dismiss everything I say unless I can prove beyond a shadow
of a doubt something which you yourself admit I can never prove to your
satisfaction.  Thanks, I'll stick to squaring circles.
",0
"
I hope, I hope, that we can begin to involve ourselves in the issues
and concerns related to this peace process. We have differing opinions,
certainly, on these aspects but it is clear that we all share the hope
that ""resolution"" of the tensions and conflict **will** happen.

As we ""run to the defense"" of our side, there is no need to constantly 
involve ourselves in name-calling. All of us are regularly confused by
the ""other's"" reactive posting because ""they"" spend most of the post
applying ""labels"" and presenting slogans than in just presenting their
honest views. Then...when we ""react"", we do the same thing.
-------------=--------------------+-----------------------=-----------

Do you, as I do, agree that this (sort) of ""peace process"" is needed?
What about the particular points mentioned in the article? Is what
Israel is (supposedly) going to propose ""good""? Does it go too far?
Not far enough?

If you don't agree that a ""peace process"" is needed, what is?



 
",4
"
The ""artist renderings"" that I've seen of the HST reboost still have
the arrays fully extended, with a cradle holding HST at a ~30 degree
angle to the Shuttle.  I think the rendering was conceived before the
array replacemnet was approved, so I'm not sure if the current reboost
will occur with the arrays deployed or not.  However, it doesn't 
appear that an array retraction was necessary for reboost.

Thanks for the input on GRO's S/A design constraints.  That would 
explain the similar design on UARS.


Heck, the MMS project used to design _missions_ with servicing in mind.
The XTE spacecraft was originally designed as an on-orbit replacement
for the instrument module on EUVE.  That way, you get two instruments
for the price of one spacecraft bus (the Explorer Platform).  A 
second on-orbit replacement was also considered, with the FUSE telescope.
",3
"
	Hmmm... what about the genocide conducted by the Ottoman Empire
aganist the Armenians living in Turkey.
",4
"
Someone from NASA posted that there were very significant mass margins
on the HST re-boost mission.  A while back i had asked why not carry
the EDO pallet up,  and the answer was the mass margins were tight enough, they weren't even carrying extra suits.


Where's wingo when you need him:-)

COme on.   Knock that S**T off.

YOu forget,  that during skylab,  they did  overnight mission planning
for the repair EVA's.   Also during theøÄ   
Intelsat Mission,   they did overnight  WETF simulations.
I somehow think they could train up a new  EVA in  8 months.

And as for building hardware,  anything can  be built if you want it
bad enough.

YOu forget,  the  BUS 1  is already built.  all they'd ahve to do
is soup it up, even test it  on a delta mission.

Don't get into this mode of  negativism.   besides,  at the rate
missions slip,   the Discovery won't launch on this mission until
March.  that's almost a year.


Ah,  but how much more expensive is the Second HST servicing mission.

YOu forget,  there is a bum FGS,  the Solar array electronics, are
getting hinky  and there is still 8 months until the servicing mission.

The time for the space walks are growing rapidly.  THis was orignally
planned out as 3 spacewalks,  now they are at 5 EVA's  with 3 reserve
walks.

If the SMT can avoid a second servicing mission that's $500 million
saved.  If the Weight savings,  means they  can sit on orbit  for 30 Days.
and  handle any contingency  problems,  that's quite a savings.



Of course,  there wasn't any need for the Saturn  V  after apollo too.

as for the problems with the aperture door,  I am sure they can
work out some way to handle  that.  Maybe a Plug  made from
Frozen ice.?   it'll keep out any contamination,
yet sublime away  after teh boost.",3
"It used to live in a 1990 SE, and is marked 344-0062, and the ROMs
that go with it are 341-0701 & 2. Is this the solution to the person
who wants to upgrade to FDHD ?
cheers
Mike.
",1
"We were told that the resolution on the 5FGe could only go to 1024x768.

And that the 5 FG could go to 1152x870.

Has anybody tried running these higher resolutions??

Somewhere I thought I read that the 1152x870 on a 17"" monitor may make the
type too small to read.

Any help would be appreciated.
Steve
",1
"ERGINEL) asked:

[EE] No, no flaming here. Just a simple question.

...with a simple answer!

[EE] As far as I know most of the Armenians belong to the Gregorian Orthodox
[EE] faith and such was the case in nineteenth century Ottoman Empire. It is
[EE] also known that some Armenian communities were converted into Catholicism
[EE] and Protestantism by the Western European missionaries in this period. 

The vast majority of Armenians in eastern Anatolia were Gregorian or Armenian
Apostolic. There was, however, a higher percentage of non-Gregorian Armenians 
in Cilicia, closer to the Mediterranean, in Adana, Marash, Aintab, etc.  

[EE] Another known fact is that almost half of the Armenians living in Anatolia
[EE] did not speak any Armenian, but used Turkish in their everyday lives.

This is not true. While it was forbidden for Armenians to speak Armenian in
certain areas of Cilician Armenia, most all Armenians spoke Armenian. In fact,
Turks who interacted with Armenians also spoke Armenian! For sure, most all
Armenians, especially men, also knew Turkish in order to function in larger 
society.

[EE] My question is, given so many separations in the Armenian community, what
[EE] was the common denominator of the Armenian people that allowed Armenian
[EE] nationalism to emerge in the nineteenth century? As I stated, religion
[EE] was not uniform (unlike the Greeks) and many Armenians couldn't even speak
[EE] Armenian. I would like to know what factors brought the Armenians in the
[EE] Ottoman Empire together and led to the formation of an Armenian 
[EE] consciousness.

The Armenians in Turkey were persecuted because they were Armenian, regardless
of the specific branch of Christianity they professed. The resultant Armenian
nationalism was in direct reaction to this persecution. Even at the later 
stages of WWI, and after the genocide, many Armenians who were converted to 
Islam were also exterminated because they continued as Armenian Moslems. This 
practice continued well into the 1920s by Ataturk in parallel with the policy 
of clearing out pockets of steadfast Islamic fundamentalism. Many of these
converted Armenians, ironically, in order to stay alive, were staunch Moslems. 

[EE] Any information will be appreciated.

You answered your own question! The common thread throughout your inquiry
was the word Armenian!

[EE] Regards,

",4
"I was just wondering what kind (brand, name, etc...) would be best on this 
bike.... thanks for your advice.... 
",2
"
Please cite specific examples where an Arab party member was rejected
while a Jewish party member was accepted.  If you examine these I am
sure you will discover that the Arab party member did not have the power
base that his Jewish counterpart had.  The party structure in Israel
has changed quite a bit insofar as knesset member elections go.  Knesset
members for most parties are now elected via primaries.  The top standing
members end up with cabinet posts.  This is purely a political power
issue.  Check the ranking of Arab labor party members, as opposed
to Jewsih members and let me know which posts are held by Jews that
ranked lower in the party than their Arab fellow electees.

Once again, if for arguments sake, all the Arab Israelis were to vote
for Labor at the next election, you can rest assured that the number of
Arab MKs and cabinet members would increase proportionately to the
power shift.


You are overlooking the fact that they wield political power
as individuals based upon a wider collective power base.


The reasoning I see at work is purely political.  As far as security
goes I think that some serious gaffs were made by right wing Jews
as well - e.g. Sharon.
",4
"Victor Johnson, on the Thu, 22 Apr 1993 00:01:10 GMT wibbled:

: > }Honda:  a ""V"" designates a V engine street bike. ""VF"" for V-4, ""VT"" for V-twin.
: > 
: > So how about my Honda Hawk (NT 650)? It's a twin, but not called a VT.
: > -- 

:   That's because they took the old VT 500 engine and stepped on it to make
:   the plant for the Hawk -> ""New Twin"".  Or does that only fly for Microsoft
:   NT (New Technology)?

:   I've been at this too long today ...

:   Cheers,
:   Victor ""Dances with Hawks"" Johnson
:   ----------------------------------


Also the BMW stuff.  K100RS.  K = Kraut, RS = Really Slow,  100, I
suppose that's how much you have to spend each week to keep the damn
thing on the road.
--

Nick (the Pissed Off With His Bike Again Biker)   DoD 1069   Concise Oxford

M'Lud.",2
,1
,1
"
I asked around in one of the areas you suggested yourself, and presented
the information I got.  No mention of US landmines was given.


Okay, so you are going to blindly believe in things without reasonable
evidence?  I didn't realize you were a theist.  I am doubting a claim
presented without any evidence to support it.  If you are able to present
real evidence for it, then great.  But unsupported claims, or even claims
by such and such news agency will not be accepted.  If you want to
stick to the sheer impossible, instead of the merely difficult, then
fine.  

The statement that if such a fact is classified, then you 
can't prove it, is a simple matter of pragmatics and the law.  If you 
have access to classified information that you know to be classified,
and you reveal it, there is a good chance that you or someone else 
(the person who revealed it to you), is going to jail.  

I never said that you couldn't prove it to my satisfaction, I merely
said that it was difficult.  (Who said I try and make things easy
for people I am arguing with :) (Unless of course, they need the
handicap).
",0
"The price you have on the 650 8/80 seems very good. I too would like to know
where it is fromif it is not giving away secrets.

Thanks, Alan.",1
,0
"+>[My problem] turned out to be a screw unscrewed inside my Mikuni HS40 
+>carb.  I keep hearing that one should keep all of the screws
+>tight on a bike, but I never thought that I had to do that
+>on the screws inside of a carb.  At least it was roadside
+>fixable and I was on my way in hardly any time.
+
+Gee, I always figured that it was the loose screws on/in the _rider_
+that were most likely to cause any problems.  Did you check for that
+at the same time?

That is very true.  However, screws have been loose on this rider
for quite some time, so they had been taken into account.
____________________________________________________________________________
		Russian Roulette is fun 5 out of 6 times",2
"Forwarded from the Mars Observer Project

                       MARS OBSERVER STATUS REPORT
                             April 30, 1993
                              11:30 AM PDT

DSS-65 (Madrid 34 meter antenna) did not acquire the expected Mars Observer
Spacecraft signal at the scheduled beginning of track yesterday morning (4/29)
at approximately 6:00 AM.  Indications were that the spacecraft had entered a
Fault Protection mode sometime between that time and receipt of normal
telemetry at the end of the previous station pass (DSS-15 - Goldstone 34
meter antenna) at approximately 8:00 PM the evening before.  Entry into
Contingency Mode was verified when signal was reacquired and telemetry
indicated that the spacecraft was sun coning.  After subsystem engineers
reported all systems performing nominally, fault protection telemetry modes
were reconfigured and memory readouts of command system Audit Queue and
AACS (Attitude and Articulation Control Subsystem) Starex performed.  These
readouts verified that Contingency Mode entry occurred shortly after 1:30 AM
yesterday, 4/29/93.  Preliminary indications are that a Sun Ephemeris Check
failure triggered fault protection.  However, the Flight Team will be
determining the precise cause over the next few days.

As of last evening, the spacecraft had been commanded back to Inertial
Reference and was stable in that mode.  The Flight Team is planning to
command the spacecraft back to Array Normal Spin state today.",3
"
Probably because it IS rape.


So nothing.  It may work for some, but not for others: it doesn't give any
insight into an overall God or overall truth of a religion- it would seem to be
dependent solely on the individual, as well as individually-created.  And since
Christians have failed to show us how there way of life is in any wy better
than ours, I do not see why the attempt to try it is necessary, or even
particularly attractive.


Well, we will nerver know for sure if we were told the truth or not, but at the
very least there is a bit more evidence pointing to the fact that, say, there
was a military conflict in Vietnam 25 years ago, then there is a supernatural
diety who wants us to live a certain way.  The fact that Jesus warned against
it means nothing.  *I* warn against it too.  Big deal.


This is not true.  The first two choices here (life and death) are scantily
documented, and the last one is total malarky unless one uses the Bible, and
that is totally circular.  Perhaps it be better to use the imagination, or
one's ignorance.  Someone else will address this I'm sure, and refer you to
plenty of documentation...


How is this?  There is nothing more disgusting than Christian attempts to
manipulate/interpret the Old Testament as being filled with signs for the
coming of Christ.  Every little reference to a stick or bit of wood is
autmoatically interpreted as the Cross.  What a miscarriage of philology.


Well, since we have skeptical hearts (thank goodness,) there is no way to get
into us.  Here we have the irreconcilable difference: Christians glorify
exactly what we tend to despise or snub: trust/belief/faith without knowledge. 
If I am lucky one day and I happen to be thinking of God at the same time my
enkephalins go up, then I may associate this as a sign of God (it will ""feel""
right, and I will trust without knowing).  Maybe.  Religosity does not seem to
be anything that is conclusively arrived at, but rather it seems to be more of
a sudden affliction...
I believe many of us were willing to die for what we believed, many of us were
not.  The question is, is suchg an attitude reflective of a _correct_ or
healthy morality.  IT would seem not to be.  The same thing could reflect
fanaticism, for example, and is any case an expression of simple selfishness.
-- 

--Adam",0
"
""I'm afraid I'm going to have to kill you.  Don't worry, though; as a Loving
Christian, I guarantee that I will regret the fact that I have to kill
you, although I won't regret the actual killing.""


False dichotomy.


That's because they weren't even attempted.


You want to know why it bothers me that thousands of innocent people were
maimed or killed by bombing at the end of WW2, when it was far from clear
that such bombing was necessary?


And why-is-it-that-way?  Who set things up to be that way?


No, just the ones that have oil.  Or the ones that look like they might make
a success of Communism.


I don't see that getting UN forces to East Timor is any harder than getting
them to Iraq.


Fine.  Write to your Congressman and to President Clinton.  China's status as
""Most Favoured Nation"" comes up for renewal in June.  Point out that the US
shouldn't be offering favourable trading terms to such a despicable regime.

I doubt anything will happen.  Clinton's keener on trade sanctions against
Europe.

[ Unbelievable comments about the Rodney King case deleted ]


Any idea how many kill files you just ended up in?


The ends justify the means, eh?


The same tired old misunderstanding.  Moral relativism means that there is no
*objective* standard of morality.  It doesn't mean you can't judge other
people's morals.  Christ on a bike, how many times have we tried to hammer
that into your head?


Obviously not, as I am an atheist.  I don't think you'd get on with Jesus,
though; he was a long-haired lunatic peace-nik, was he not?


Right.  Unfortunately for you, it turned out that my opinions on the matter
were entirely consistent in that I condemned the bombing of Dresden too.

I think you're being a bit glib with your explanation of the blanket bombing
policy, too.  You make it sound as though we were aiming for military targets
and could only get them by destroying civilian buildings next door.  As I
understand it, that is not the case; we aimed deliberately at civilian
targets in order to cause massive damage and inspire terror amongst the
German people.


Oh, come on.  With wars like the Falklands fresh in people's minds, that sort
of propaganda isn't going to fool anyone.


Yes?  And what about the millions of casualties the Russians suffered?  It's
hardly surprising the US didn't lose many men in WW2, given that you turned
up late.
",0
"T.S.Reddy writes

While the people here may be claim to be Muslim, the actions reported here,  
if they actually happened, are 180 degrees opposite from what Islam stands  
for, and I, for one, condemn them.
--",4
"

That operation was done by a small Jewish fraction BEFORE the state even
existed and, as far as I remember, was disaproved by most of the Jews.

Saying that ""He was killed by the Israelis"" is plain wrong because there wasn't
""Israel"" at the time.

And as far as the Jews liked the idea of having part of the land you can see
their reaction to the UN resolution from 29 November,  and the Arab's reaction
too  (no,  it wasn't that the Arabs danced in the streets with doznes of Jewish
states invading them but quite the other way around).

Bye,",4
"I have a question for y'all:

I'm looking at an ad for the new 3.5"" FAST SCSI-2 drives from Micropolis
in the June, 1993, MacWorld. (I have seen similar ads for the IDE versions
in IBM PC magazines)

Well, the ad says that all three drives have a FAST SCSI-2 interface,
but then it says that the DTR rate for each drive is 5 megabytes/second,
*max*.

How can this be?  I thought that if a drive was to be FAST SCSI-2 it
had to have a DTR of 10megs a second?

(I am assuming the 5megs/sec claim by Micropolis is from the 512k cache.
I admit that I would be very impressed if the drive can *read/write* data
at 5megs a second!)",1
"
One more good reason for straight pipes or megaphones;-)

Regards, Charles
DoD0.001
RZ350

Ps: Does anyone know if Opti oils sells direct by the case load?
My loacl dealership is charging 12.99 for a jug of injector oil,
and it's breaking me;-)
",2
"
When it's too windy to stand.

When you're on the road in high winds, stay alert.  Even more alert
than your ""alert 'cause you're on a motorcycle and they're out to kill
you"" kind of alert.  Be aware of the terrain, and how it may funnel
wind in sudden gusts (well, not gusts to somebody standing there, but
it's gusty 'cause you ride through it).  If you are riding in a steady
crosswind, be aware of a hill that will block the wind, and adjust your
lean angle.  Be aware of passing trucks to your windward side, your
lean angle will change dramatically both as you enter and as you leave
their turbulance cone.  Reducing your profile may help, ie, lean on the
gas tank and kiss the triple clamp.  Keep a nimble hand on the
steering, be ready to countersteer into and out of sudden wind bursts.
Keep a larger than usual buffer zone, both ahead and behind, and to the
side, you can easily be blown half a lane over before you can react by
countersteering.  Keep a close eye on traffic in your mirror, if
someone is coming up wanting to pass, get out of their way early.  Stop
often for short brakes, extensive riding in high winds is both mentally
and physically fatiguing.
",2
"

Fine. I'll buy from George. GEORGEEE!!!!

That assumes I can't weasel out a cooperative venture of some sort (cut me a
break on the launcher, I'll cut you in on the proceeds if it works).  Only the
government pays higher-than-list price. 


Unless you're Martin Marietta, since (as I recall) they bought out the GD line
of aerospace products. 

If MM/GD does it as an in-house project, their costs would look much better
than buying at ""list price.""  Does anyone REALLY know the profit margins built
in to the Titan?  C'mon. Allen is telling us how cheap we can get improved this
or that... 


Oh please.  How much of a profit do you want?  Pulling $100-150 million after
all is said and done wouldn't be too shabby.  Not to mention the other goodies
I'll collect in:

	a)  Movie & TV rights (say $100-150 million conservatively)
	b)  Advertising       (""Look Mommie, they're drinking Coke!"")
	c)  Intangibles	      (Name recognization, experience & data 
				acculumated)


If you want lean, fine.  A $500 million prize would be more than adequate for a
prize.

Maybe Wales would be kind enough to define what a company would consider
a decent profit.

If you want R&D done, you'll have to write in R&D clauses.  I suppose you could
make it a SBIR set-aside :)  

",3
"
a yes,  but the improvement in  boost orbit to the HST is Significant,
and  that means you can then carry EDO packs  and enough consumables
so the SHuttle mission can go on long enough to also fix the
array tilt motors,  and god knows what else  is going to wear out
on the HST in the next 9 months.",3
,1
"
I remember a simple program that would play those chimes for you when you
clicked their respective buttons.  Does anyone know where that is?  This was
circa 1988, I think.

Cheers,
-e.",1
"

Here's something to add to the discussion:

Newsgroups: misc.activism.progressive
From: ""James P. Reynolds"" <jpr1@lehigh.edu>
Subject: When you're not using it, turn it off!
Date: Mon, 22 Mar 1993 06:50:14 GMT
Lines: 53

Research has shown that the majority of the time that the United
States' 30 to 35 million personal computers are on, they are not
actively being used.  In addition, 30 to 40 percent are left running
at night and on weekends.

Computer equipment is now the fastest growing private-sector use
of electricity.  Computers alone are believed to account for five
percent of commercial electricity consumption, and may account for
ten percent by the year 2000.

If you are one of those who leave them on after you're done, it
would be a big environmental benefit if you would just TURN IT OFF
when you're not using it.  It only takes a second or two to do.

Also, the majority of the power your computer uses is not consumed
by the computer itself, but by the monitor.  If you can't turn the
computer off, then please just TURN OFF THE MONITOR.

The U.S. Environmental Protection Agency has formed an alliance
with computer manufacturers to promote the introduction of energy-
efficient PCs that ""power down"" automatically when not being used
and thus reduce the air pollution caused by power generation.  These
new computers will save enough electricity to power both Vermont and
New Hampshire and save up to 1 billion U.S. dollars in annual
electricity bills.  Look for the special EPA ""Energy Star"" logo when
you buy computers.  They should be available in one to two years.

According to the EPA studies, the energy saved will prevent CO2
emissions of 20 million tons annually, the equivalent of five million
automobiles.  Also, 140,000 tons of SO2 and 75,000 tons of nitrogen
oxide emissions will be saved; these are the major pollutants
responsible for acid rain.

Please do your part ... be responsible.  If you're not using it,
then just TURN IT OFF.

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Information herein is partially taken from the 1993 ""Information
Please"" Almanac, page 573, and the U.S. Envirnomental Protection
Agency's ""Environmental News.""

Please redistribute this message to every computer bulletin board,
network, memo system, etc. you can think of.  Archive it and post
it every so often if you can.  Let's get the word out to everyone.
We need to be responsible about the way we consume.",1
"
I am using a NEC 4FG with my Centris 610. The cable adapter was provided by
NEC (you have to call to get this free adapter). I am also sharing it with my
486 (using a switch box and extra cables).

My questions: 

	How do you tell if it is 600x400 or 800x600 that was displayed?
	Or how do you change the mode(resolution)? 
	Is there SW for this or something I have to do with the HW?

I am assuming I am getting 800x600 since I have 1M VRAM and the 4FG can display
1028x768(?) with my 486.

                                                              ",1
"If you think that kind of uncalled for blanket statement will
cause censorship at Mr. Jefferson's university you are wrong.
",4
"
And DoDers are easily recognized by their own special wave.
Pay attention and I'll tell you how to do it. Hold your left hand out
in front of you, fingers straight but apart - like a vase. You may also
use your right hand if you have a throttle lock or are stopped. Bring
your fingertips and thumb together, touch, and open back to the starting
position. While you are doing this, move your hand slowly to the left.
Do it gracefully and with a waving motion. You are now imitating a
squid propelling itself about underwater probably in search of food,
drink, squids of the appropriate sexual orientation, or other squids to
go riding with.
",2
"	A few things about the University. It is more fun than some may
admit. Partying does go on and it has consistently been ranked
one of Playboy's top party schools. But we do study and more
importantly learn a lot. The overall UVa drug use is actually
lower than the average college in the U.S. 
	There is no hate law on the books even though they (The
forces of PC) tried to have one last year( by the way a similar
law at the University of Wisconsin ? was found unconstitutional
last year). There is a law
against relationship of professors with their students or
advisees that just passed. 
	Thomas Jefferson was the sole author of the Virginia
statute for religious freedom(the basis for the first ten
amendments), though he is not given full credit for righting
the bill of rights. So someone who picked on me for that is
right. 
	By the way, we're the man in everything. Sports
academics and partying. I'm sure a lot of other schools are
good at what they do as well, so don't start mailing me junk.
I'm happy where I am and maybe I'll go to one of y'alls medical
schools in a couple of years.
",4
"


    Well the monitor is consistently the largest power drain on your
electric bill when you are looking at your computer set-up, especially
if you have a large (16"" or greater) color monitor. Generally what I do
is leave my Mac on all the time, except for the occasional resart or
syetem crash, but I turn my monitor off each night before I leave my
office. I also turn off After Dark when I do this, since there is no
reason to have the screen saver running when there is no picture being
displyed on the monitor's tube.


    Really? What makes you think this? The Q700 file server in my office
has been on for the last 2 months, straight, and it hasn't had any
problems. (Note: I also keep the monitor for the file server turned off
when I'm not actually working on the server itself.)",1
"A local dealer is offering Mac II vi machines equipped with Kodak multi-
session compatible CD-ROM drives for what seems like an attractive price:
$1500. I've used many other models up to a II ci, but this would be the
first I could have my own Mac. Is it safe to buy an about-to-be discontinued
model such as this. I'd like to yank the CD-ROM drive out, put it in a
housing and share it with my PC. Is this feasible? The only info I have on
the II vi is that it is relatively slow (16MHz), has an 68030 chip with a
math coprocessor. I want to add a non-Apple portrait monitor and use this
machine for HyperCard stack design. Is this a good buy, or would I be
wasting my money? I would appreciate some advice. Thanks!

Robert Matthews
GRFG128@TWNMOE10.BITNET.EDU.TW",1
"FOR SALE OR TRADE!!!

BMW R60US frame and misc.,converted to Earles fork. The package includes:

	Frame, swingarm and Earles fork
	Final drive(27/8)
	Rear fender, front fender, large tank
	Steel wheels laced w/ ss spokes, one new rim, one EC used rim
	All brackets, brake hdware, footrests etc.
	The colour scheme used is the original BMW optional Bristol grey
	Items not painted are: Earles rigid section(needs straightening,
		this rigid section was bent when I received it, not from 
		being mounted to the R60US frame),Earles swingarm and the 
		headlight shell. I have the paintthat was used and can 
		finish the non-painted items if desired. The striping 
		was done by Holt Design.
	Not included: engine, gearbox, electrics, seat.

This is a clean and tidy project. The project was terminated due to lack of
	time and the R69(35hp) engine that was to be used was transferred 
	to another project. I would prefer to sell the package as whole.
	I am negotiable as to what can be included in the package, I will
	not separate any of the painted items. I am willing to take /2
	spares in trade. ",2
