text,category
Anybody know where I can get Graphics Work Shop?,0
"*****************************************************************************
*                  Lyme Disease Electronic Mail Network                     *
*                          LymeNet Newsletter                               *
*****************************************************************************
                      Volume 1 - Number 09 - 4/26/93

I.    Introduction
II.   Announcements
III.  News from the wires
IV.   Questions 'n' Answers
V.    Op-Ed Section
VI.   Jargon Index
VII.  How to Subscribe, Contribute and Get Back Issues

I. ***** INTRODUCTION *****

In this issue of the Newsletter, we learn of the CDC's announced concern for
the ""resurgence of infectious diseases"" in the United States.  Thanks to
Jonathan Lord for sending me the UPI release.  The CDC announced they would
feature a new series of articles in the Morbidity and Mortality Weekly
Report on these infectious diseases (LD is one of them).  We will keep you
up to date on this series.

In addition, we feature a The Wall Street Journal article on the legal issues
surrounding LD.  We also look at Lyme's effects from the perspective of
urologists in an abstract entitled ""Urinary Dysfunction in Lyme Disease.""

Finally, Terry Morse asks an intriguing question about a tick's habitat.

-Marc.


II. ***** ANNOUNCEMENTS *****

SOURCE: The Lyme Disease Update
SUBJECT: Call for Articles

Attention Health Care Professionals:

The Lyme Disease Update would like to publish your articles on Lyme disease
diagnosis, Lyme treatment, and the effects on Lyme on Lyme patients' physical
and mental health.

The LDU has a monthly circulation of 6,000.  Our mailing list includes Lyme
patients, physicians, researchers, county health departments, and over 100
Lyme support groups nationwide.  We strive to give our readers up-to-date
information on Lyme disease prevention, diagnosis, and treatment, and a
source for support and practical advice on living with Lyme disease.

Articles for the LDU should be approximately 900 to 1200 words and should
address Lyme disease issues in non-scientific language.  To submit your
article, mail to: Lyme Disease Update
                  P.O. Box 15711-0711
                  Evansville, IN 47716
      or FAX to:  812-471-1990

One year subscriptions to the Lyme Disease Update are $19 ($24 outside the
US).  Mail your subscription requests to the above address, or call
812-471-1990 for more information.


III. ***** NEWS FROM THE WIRES ******

Sender: Jonathan Lord <jml4s@uva.pcmail.virginia.edu>
Subject: RESURGENCE OF INFECTIOUS DISEASE CONCERNS CDC
Date: Thursday April 15, 1993

ATLANTA (UPI) --   A resurgence of infectious diseases blamed on newly
emerging viruses and bacteria pose a major challenge for the nation's
health care system, federal health officials said Thursday.

The Centers for Disease Control and Prevention, reporting its latest
findings in an investigation of contaminated hamburger meat that
sickened hundreds in 4 states and killed at least four, said it will
put renewed emphasis on battling infectious diseases.

Part of that emphasis includes a new series titled ""Emerging
Infectious Diseases"" to be featured in the CDC's Morbidity & Mortality
Weekly Report, which has a wide circulation in the health community.
The issue also will top the agenda of a two-day meeting of scientific
counselors to update the CDC's draft plan for dealing with the growing
threat of infectious ailments.

""This is an issue that has been coming and we do have a responsibility
to deal with it,"" said Dr. Ruth Berkelman, deputy director of the CDC's
National Center for Infectious Diseases.

There were more cases of malaria in the U.S. in 1992 than in any year
since the 1960s, and Latin America is experiencing a cholera epidemic,
the first in this century, she said.

Resistance of disease-causing agents to antibiotics is also a problem.
""We are seeing much more antibiotic resistance than we have in the past""
Berkleman said.  She said even common ear infections frequently seen in
children are becoming resistant to antibiotic treatment.

""Despite predictions earlier this century that infectious  diseases
would soon be eliminated as a public health problem, infectious diseases
remain the major cause of death worldwide and a leading cause of illness
and death in the United States,"" the CDC said.

It  cited  the  emergence since the 1970s of a ""myriad"" of newly
identified pathogens and syndromes, such as Escherichia coli O157:H7, a
deadly bacterial infection; the hepatitis C virus; HIV, the virus that
causes AIDS; Legionnaires disease; Lyme disease; and toxic shock syndrome.

""The incidences of many diseases widely presumed to be under control,
such as cholera, malaria and tuberculosis, have increased in many areas,""
the CDC said.  It said efforts at control and prevention have been
undermined by drug resistance.

=====*=====

SOURCE:  WALL STREET JOURNAL
REFERENCE: 04/15/93, pB1
HEADLINE: Lyme-Disease Ruling Raises Liability Issues

The tick that causes Lyme disease may have found a new way to cause
damage: legal liability.

A federal judge's decision holding a property owner liable for not
doing enough to protect workers from Lyme disease is getting as much
attention as the latest medical study on the disease, a flu-like
illness that can cause severe physical and mental disabilities and in
rare instances death. The decision last week has put property owners
on notice that they may have to do more than protect themselves from
the ticks-they also may have to protect themselves from litigation if
someone becomes infected while on the property.

The decision by U.S. District Judge Robert J. Ward in New York came
after a week-long trial in a case involving four track workers for the
Long Island Railroad. Judge Ward found that the workers contracted the
disease after they were bitten by ticks while on the job. He ordered
the New York state-owned commuter line to pay the workers more than
$560,000 to compensate for pain and suffering, in addition to medical
expenses and lost wages.

Summer camps, schools, companies with facilities in rural or
semirural areas, and homeowners who rent to vacationers are among the
groups that need to be worried about this ruling, says Stephen L.
Kass, an attorney at New York law firm Berle, Kass & Case, who wrote a
legal article three years ago warning property owners of the potential
liability. Even a family that invites friends over for a backyard
barbecue might be potentially liable.

Lawsuits for insect bites, while rare, aren't unheard-of. A summer
vacationer in Southampton, N.Y., last year sued the owner of the home
she rented, claiming that a tick on the property gave her Rocky
Mountain spotted fever. In 1988, also on Long Island, a jury ordered
an outdoor restaurant to pay more than $3 million to a patron who was
stung by a bee, causing an allergic reaction and permanent
quadriplegia. The judge later threw out the award, citing no evidence
that a beehive was near the restaurant.

But lawyers say that the attention to Lyme disease throughout the
country -- it's most prevalent in New England, the Middle Atlantic
states, Wisconsin, Minnesota and the Northwest -- may make this
particular insect bite a particularly litigious one.

The illness already has proved to be a source of controversy in the
courtroom over such issues as the type of medical care insurers will
cover and medical malpractice claims against doctors for not
diagnosing the disease.

Lawyers say worker's-compensation claims related to Lyme disease
have become common in some states in recent years. Payments in
worker's-compensation cases, however, are limited to medical costs and
lost earnings.

The case before Judge Ward dealt with a potentially much more
lucrative avenue for damages, because it involved the question of
negligence. Unlike the worker's compensation process, the law governing
injuries to rail workers allows for a finding of negligence and, as a
result, for additional payments for pain and suffering. Property
owners and lawyers say that negligence claims can be made in many
other situations where people are exposed to the ticks that carry the
disease.

Ira M. Maurer, a partner at New York law firm Elkind, Flynn &
Maurer, who represented the rail workers, says the decision will help
to establish ""the duty of all sorts of property owners to protect
against Lyme disease.""

Lawyers caution that despite Judge Ward's decision, winning a
lawsuit for damages caused by Lyme disease may prove difficult. For
one thing, victims have to demonstrate that they have pinned down when
and where they got the tick bite. Judge Ward found that the plaintiffs
in the railroad case got Lyme disease while working on property owned
by the railroad, even though none of the men remembered being bitten.
The workers, who weren't outdoorsmen likely to be exposed elsewhere to
the insects, said they saw ticks in the high grass that surrounded
some work sites.

A spokeswoman for the railroad says that there was no proof that
the four men were bitten while on the job and that the railroad is
considering an appeal. The railroad also disputes Judge Ward's finding
that it didn't do enough to protect employees. The spokeswoman says
the railroad provides track workers with insect repellent and special
pants to protect against bug bites.

Debate in the scientific community over Lyme disease could open up
some legal defenses for property owners, such as questioning whether a
victim actually has the disease rather than some other illness.
Earlier this week, the Journal of the American Medical Association
reported that doctors overly diagnose patients as having Lyme disease.
And damages awarded to a victim also might be influenced by medical
disputes over the degree of harm that Lyme disease causes.

Because of health and safety concerns, some groups and companies
already take special measures to protect against Lyme disease. Last
year, at its headquarters in Franklin Lakes, N.J., Becton, Dickinson &
Co. began using Damminix, a pesticide made by EcoHealth Inc. of Boston
that is designed to kill ticks carrying the disease. The medical-
supply company's headquarters include a 120-acre park, and the company
was worried that employees who walk on its trails for recreation might
get infected.

Ruth Lister, a spokeswoman for the American Camping Association in
Indianapolis, says that many youth camps accredited by her
organization also have begun to check children for ticks. And Carole
Katz, a member of the board of the Fire Island Pines Property Owners
Association, says her group spends $30,000 each year to treat their
100-acre site off the coast of New York with the tick-killing
pesticide.

=====*=====

TITLE: Urinary dysfunction in Lyme disease.
AUTHORS: Chancellor MB; McGinnis DE; Shenot PJ; Kiilholma P; Hirsch IH,
Department of Urology, Jefferson Medical College, Thomas Jefferson
University, Philadelphia, Pennsylvania.
REFERENCE: J Urol 1993 Jan; 149 (1): 26-30

Lyme disease, which is caused by the spirochete Borrelia burgdorferi, is
associated with a variety of neurological sequelae.  We describe 7 patients
with neuro-borreliosis who also had lower urinary tract dysfunction.
Urodynamic evaluation revealed detrusor hyperreflexia in 5 patients and
detrusor areflexia in 2.  Detrusor external sphincter dyssynergia was not
noted on electromyography in any patient.  We observed that the urinary tract
may be involved in 2 respects in the course of Lyme  disease: 1) voiding
dysfunction may be part of neuro-borreliosis and 2) the spirochete may
directly invade the urinary tract.  In 1 patient bladder infection by the
Lyme spirochete was documented on biopsy.  Neurological and urological
symptoms in all patients were slow to resolve and convalescence was
protracted.  Relapses of active Lyme disease and residual neurological
deficits were common.  Urologists practicing in areas endemic for Lyme
disease need to be aware of B. burgdorferi infection in the differential
diagnosis of neurogenic bladder dysfunction.  Conservative bladder
management including clean intermittent catheterization guided by urodynamic
evaluation is recommended.


IV. ***** QUESTIONS 'N' ANSWERS *****

Note: If you have a response to this question, please forward it to the
editor.

Sender: Terry Morse <morset@ccmail.orst.edu>
Subject: Question on Lyme Vectors and Compost Piles

  When I visited my sister on Long Island, NY, I was cautioned to avoid the
compost heap in her back yard, as she thinks this is where she became
infected.

  A friend of mine here in Oregon who has a compost heap would like me to
back that claim up with documentation.  Do lyme-carrying ticks hang out in
compost heaps?
Thank you.


V. ***** OP-ED SECTION *****

This section is open to all subscribers who would like to express an opinion.


VI. ***** JARGON INDEX *****

Bb - Borrelia burgdorferi - The scientific name for the LD bacterium.
CDC - Centers for Disease Control - Federal agency in charge of tracking
      diseases and programs to prevent them.
CNS - Central Nervous System.
ELISA - Enzyme-linked Immunosorbent Assays - Common antibody test
EM - Erythema Migrans - The name of the ""bull's eye"" rash that appears in
     ~60% of the patients early in the infection.
IFA - Indirect Fluorescent Antibody - Common antibody test.
LD - Common abbreviation for Lyme Disease.
NIH - National Institutes of Health - Federal agency that conducts medical
      research and issues grants to research interests.
PCR - Polymerase Chain Reaction - A new test that detects the DNA sequence
      of the microbe in question.  Currently being tested for use in
      detecting LD, TB, and AIDS.
Spirochete - The LD bacterium.  It's given this name due to it's spiral
      shape.
Western Blot - A more precise antibody test.


VII. ***** HOW TO SUBSCRIBE, CONTRIBUTE AND GET BACK ISSUES *****

SUBSCRIPTIONS:
Anyone with an Internet address may subscribe.
Send a memo to    listserv@Lehigh.EDU
in the body, type:
subscribe LymeNet-L <Your Real Name>

FAX subscriptions are also available.  Send a single page FAX to 215-974-6410
for further information.

DELETIONS:
Send a memo to    listserv@Lehigh.EDU
in the body, type:
unsubscribe LymeNet-L

CONTRIBUTIONS:
Send all contributions to   LymeNet-L@Lehigh.EDU  or FAX them to 215-974-6410.
All are encouraged to submit questions, news items, announcements, and
commentaries.

BACK ISSUES:
Send a memo to    listserv@Lehigh.EDU
in the body, type:
get LymeNet-L/Newsletters x-yy              (where x=vol # and yy=issue #)

example:  get LymeNet-L/Newsletters 1-01    (will get vol#1, issue#01)

-----------------------------------------------------------------------------
LymeNet - The Internet Lyme Disease Information Source
-----------------------------------------------------------------------------
Editor-in-Chief: Marc C. Gabriel <mcg2@Lehigh.EDU>
            FAX: 215-974-6410
Contributing Editors: Carl Brenner <brenner@lamont.ldgo.Columbia.EDU>
                      John Setel O'Donnell <jod@Equator.COM>
Advisors: Carol-Jane Stolow, Director
          William S. Stolow, President
          The Lyme Disease Network of New Jersey (908-390-5027)
Chief Proofreader: Ed Mackey <elm4@Lehigh.EDU>
-----------------------------------------------------------------------------
WHEN COMMENTS ARE PRESENTED WITH AN ATTRIBUTION, THEY DO NOT NECESSARILY
REPRESENT THE OPINIONS/ANALYSES OF THE EDITOR.
-----------------------------------------------------------------------------
THIS NEWSLETTER MAY BE REPRODUCED AND/OR POSTED ON BULLETIN BOARDS FREELY
AS LONG AS IT IS NOT MODIFIED OR ABRIDGED IN ANY WAY.
-----------------------------------------------------------------------------
SEND ALL BUG REPORTS TO mcg2@Lehigh.EDU.",2
"Actually I am entering vet school next year, but the question is 
relevant for med students too.

Memorizing large amounts has never been my strong point academically.
Since this is a major portion of medical education -- anatomy, 
histology, pathology, pharmacology, are for the most part mass 
memorization -- I am a little concerned.  As I am sure most 
med students are.

Can anyone suggest techniques for this type of memorization?  I 
have had reasonable success with nemonics and memory tricks like
thinking up little stories to associate unrelated things.  But I have
never applied them to large amounts of ""data"".

Has anyone had luck with any particular books, memory systems, or
cheap software?   

Can you suggest any helpful organizational techniques?  Being an
older student who returned to school this year, organization (another
one of my weak points) has been a major help to my success.

Please no griping about how all you have to do is ""learn"" the material
conceptually.  I have no problem with that, it is one of my strong 
points.  But you can't get around the fact that much of medicine is
rote memorization.  ",2
"

In the interest of accuracy (seems a liitle late to start
that, I know) the medical examiner has *not* contradicted
the FBI.

The FBI said they found some folks who had been shot in
the head, and the medical examiner said ""we have not seen
evidence of this"".

At the time the medical examiner said that, they were dealing
with charred bodies in the compound - this sounds like
typical medical examiner not releasing details until
a thorough investigation.  The medical examiner saying
he hasn't seen something is *not* the same thing as saying
that it isn't there.",3
"
No, they do not work well.  My doctor started using one recently, and I
thought the concept was so amazing that I bought one too.  

The thing works by reading the infrared emissions from the ear drum.
The ear drum is hotter than the ear canal walls, so you have to point
the thing very carefully.  This means tugging on the top of the ear
to straighten out the ear canal, then inserting the thing snugly, then
pushing a button.  Unfortunately, there are many things that can go wrong.
It is almost impossible to aim the thing correctly when you do it on 
yourself.  I get readings which differ from each other by up to 2 degrees,
and may differ from an oral thermometer by up to 2 degrees.  

I talked to one of the nurses in my doctor's office recently about this,
and she said she didn't like them either, for same reasons.  She did give
me some instruction on how to tug on my ear, and what correct insertion
feels like, but she said she thought it was impossible to do correctly
on one's self.  She also said that she and other nurses had complained to
the company about inaccurate readings, and that someone from the company
had told them to take great care to clean the infrared window at the end
of the probe with alcohol from time to time.  She demonstrated this prior
to reading my temperature, and managed to get a reading within 0.5 degree
of the oral temperature I took at home before driving to the Dr's office.

I have also noticed tha some nurses click the button, then remove the
probe immediately.  This causes wrong readings.  In my experience, you
have to leave the probe in a good 1 to 2 seconds after clicking the button
to get a good measurement.  The nurse I talked with agreed.  I suspect
that many people don't realize this, and therefore get bad readings for
yet another reason.",2
"Much of the dispute about the origin of the fire that destroyed the
BD compound could be settled by examining the propane tank supposedly
crushed by one of the army tanks when they breached the walls of the
compound. If the the propane tank is flattened and has tread marks on it,
then the BD's version of the cause of the fire would seem to be
verified.

-- 
Dave Feustel N9MYI <feustel@netcom.com>",3
"
I think it was a typo for ""Karelian photography"", which is the
practice of taking pictures of either Finns or Russians, depending
on whom one asks.",2
"This is not an unusual practice if the doctor is also a
member of a nudist colony.


",2
"
Sez Dave Kingman when he used to take off for Rosh Hashanna and Yom
Kippur on days they coincided with the season.",1
"

	When I might possibly be on the receiving end of a violent gesture, 
	then *I* get to decide for myself.  If someone does not like it, too
	bad.  I would be doing exactly what YOU  or any other living creature
	would do in terms of evaluation.  What's the big deal?


	Sometimes.


	I might.


	Not in my experience.  And let us not forget that context is often an
	important factor in evaluating a situation.  Seeing disheveled persons
	on a hiking trail is not likely to be evaluated equally with meeting
	a grimey sort, as described above, on a lonely city street at 3 am.
	Anyone that cannot properly discriminate between these two different
	situations is legitimate fodder for the old ""survival of the fittest"" 
	principle.


	Sounds like you doubt your own abilities.  You sound pretty
	typical in this respect.  You also seem to think that you'll
	be safe or safer if others are unarmed.  This is dangerous 
	fantasy.


	Then you are in need of some form of therapy.  Not necessarily that
	of an analyst, but maybe you should learn about guns.  Your fear is
	seems to be based in ignorance and false knowledge.  You see a person
	with a gun and you feel threatened.  Why is this so?  Have you any
	legitimate basis for this?  Any first-hand experience that lends
	validity to your fears?  Or are your fears based on mediated experience,
	i.e. the anecdotes of others such as network news?  I trust you can
	see the lack of legitimacy in such mediated inputs?

	And why are you afraid of the PEOPLE as mentioned above?  Forgive me,
	but you sound afraid to the point of paranoia.  Perhaps you should talk
	to someone about this.  I am not saying this to be rude or fascetious,
	but I think anyone with fear as deep and baseless as yours *seems* to
	be needs some sort of help.  Living in fear really sucks, even if it
	is only when around people with guns in the back country.

	Tell me: would you be as fearful of a park ranger who was right in 
	front of you with their side arm in clear view?  Why or why not?",3
"

  I am not a paranoid, nor a government toady, nor even am I the guy you were
talking to originally, but I think you are simply NOT PAYING ATTENTION.

  A bunch of people living off by themselves with a lot of guns nearby is not
that wierd in Texas.  My own family, very quiet taxpayers with extremely con-
ventional views, has something like 10 rifles and shotguns in a two-person
home.  Some of them were mine, but I don't live there anymore.  I now have
my own shotgun in my apartment.

  Texas Child Protective Services (which loves to find child abuse) found no,
I repeat NO, evidence of abuse when they first looked at the BD, and is saying
that they see none in any of the kids who were released.  There is no evidence
that Koresh was banging anyone but his wives.

  It is not against the law to stockpile (most) weapons or campbell's soup.  
Nor is there any hard evidence in the form of actual hardware (as I write this)
to prove the BD really had any *proscribed* weapons.

  I feel they were all loonies, but there is no indication that they ever 
bothered anyone.  They were gone after in the wrong ways for the wrong reasons,
and the BATF and FBI who are so busy trumpeting this child abuse angle hasn't
got a leg to stand on or any right to be involved in such abuse cases anyway. 
If there was any real danger of the BD's going out on a rampage, then that
is up to the officers of the state of Texas, who are probably getting a per-
verse bit of pleasure at getting to torque the Feds for fucking up something
in their state.

semper fi,",3
"A friend recorded CNN news during the gassing and incineration of
the BD's.  I went through it carefully today, and found something
very interesting.  A tank is pulling out of the house, and there
is a fireball, maybe 24"" across that lasts for about 1 second.
Exactly ten minutes and thirty nine seconds later, the smoke starts
billowing out of that area of the building.
Now, I'm no govt. spokestwinkie, so it might really have been a
weather balloon or something.  Perhaps someone would check it out
and comment.

",3
"
I'm getting tired of these wimpy Liberals whining about gun control,
too!  Ya know, the Second Amendment says

	A well regulated militia, being necessary to the security of a
	free State, the right of the people to keep and bear arms,
	shall not be infringed.

Now, notice, it says *arms*.  Not guns.  Arms.

The Comsymp ZOG wants you to think that it is the only legitimate
possessor of nuclear weapons.  Unconstitutional!  You and I have just
as much right to a kilogram or two of nice weapons grade plutonium as
any cruddy little pointy headed liberal Los Alamos pinkos.

Support your right to keep and bear short range nuclear weapons.  It's
a legitimate and challenging sport.

And screw the limit.

							spl",3
"

Secaris is reasonably inexpensive ($6.00 Cdn for a tube), and is indeed an
over the counter medication. Why it does not appear to be available in the
US, I don't know. It's manufactured in Montreal.

It's a nasal lubricant, and is intended to help nosebleeds that result from
dry mucous membranes.

From some of the replies to my original posting, it's evident that some
people do not secrete enough mucous to keep their nose lining protected
from environmental influences (ie, dry air). But I've had no responses
from anyone with experience with Rutin. Is there another newsgroup that
might have specifics on herbal remedies?

But thanks to all those who did reply with their experiences.",2
"

Perhaps you've been under a rock since, say, the turn of the century. How
in the #$^& is one man supposed to review every single freaking
governmental action, every day? That's why we have an executive branch. HE
reviewed the plan and said ""go,"" but he wasn't the architect and he wasn't
there, bullhorn in hand, implementing it. Yes, he was responsible in the
sense that he was briefed. So what! Shit happens. That sounds like a
callous way to dismiss the deaths of 90+ people, but I can't understand why
people get so bent about the accidental death/suicide (which is it? could
take months...) of some total fucking sociopath/child molester and his
crazed followers while opposing U.S. intervention in Bosnia. Just like
Billy boy said. I think some of you people have too much time on your
hands, and screwed up priorities.

Just my HO...",3
"Could someone please post a list of good three-D modelers that will
run on SPARC stations; preferably cheap.  Thanks",0
"
...

There are several different types of Thyroid diseases which would cause
a hypothyroid condition (reduction in the output of the thyroid, mainly
thyroxin). Except for ones caused by infections, the treatment is
generally thyroxin pills. Hypothyroid conditions caused by infections
usually disappear when the infection does...this doesn't sound like the
case with your wife.
Thyroxin orally does ""shut down the thyroid"" through a feedback loop
involving the pituitary (I believe). The pituitary ""thinks"" that the
correct amount of thyroxin is being produced so it doesn't have to
tell the thyroid to produce more. This process is reversable! I have
Hashimoto's thyroiditis (an autoimmune condition) and was on thyroxin
for approx 6 mo when my endocrinologist suggested I not take the pills
for 6 wks. When I was retested for thyroxin levels, they were normal.
I still get tested every 6mo because the condition might reappear.
The pills are safe and have very few side-affects (& those mostly at
beginning of treatment). Having a baby might be a problem and would at
least require closer monitoring of hormone levels.
Thyroxin controls energy production which explains sleepiness, coldness,
and weight gain. There is also water retention (possibly around heart),
changes in vision, and coarser hair and skin among other things.

I am not a doctor, so I'm sure I mistated something, but the important
thing is that thyroid problems are usually easily corrected and if they
aren't corrected can cause problems in the rest of the body. Get a
second opinion from a good endocrinologist and have him/her explain
things in detail to you and your wife.",2
"	I looked up ""might"" to see why you selected that particular word,
and discovered the line "". . . to express permission, liberty,
probability, possibility . . .""  It also said something about being a
""polite"" alternative to ""may.""  The presence of ""probability, possibility""
can certainly be used to partially explain your word selection.  
So, I'd say to all extents and purposes, ""Yes, you might.""  In fact, you did.
(Not that you were asking *me* specifically.)

	The next question is, why would a mailing list be ""more"" appropriate?
We don't all get mailing lists.  We surely don't all get mailing lists about
the teams about which we are most enthused.  So it seems to me r.s.baseball
is an appropriate place to look for information about teams one doesn't
necessarily follow day-to-day.

	This is not intended as flamage, but rather is an attempted answer,
as you posed your post as a question.",1
"Today Rush was criticizing Clinton for not claiming responsibility for the
actions and decisions of Janet Reno and the  FBI  early enough to suit
Rush.

About 2 months ago Rush was chortling over the fact that Reagan has stumped
""special persecutor Walsh"" with his croaking of ""I don't remember"" when
asked about Ollie North.

If Rush's criticism of Clinton were to be applied to Reagan and North... 
Reagan would have been impeached while North was convicted (and overturned on
a technicality).

Gosh, Rush sure wants to have it both ways... Clinton MUST be held 
responsible, but Reagan was clever by using the ""amnesia defense"".",3
,1
"Can someone please give me a couple names of anonymous
ftp sites that cater to graphics.  I am looking for info/
sources/images for building a ray tracer.  


Thanks,",0
"

I wonder why you say that?  I don't see why having a spouse and/or
kids would have anything to do with it.  It might if you brought
your kids to the game and wanted them to get home in time to get
to bed at a reasonable hour (in which case I'd probably decide
to take my kids to games on weekends, as many people do, or else
be prepared to leave the game early), but from what you say later
on, you don't bring your kids *or* your spouse to the game.
As it happens, I have a husband but no kids, and my husband usually
attends games with me.


I can see it's a problem if you don't bring your wife to the ballgame,
but that's a problem even if the game goes a trim 2 1/2 hours.  As far
as bagging work the next day, I don't really understand why that's
necessary, unless going to a game also means that you consume vast
quantities of beer (I note that this is the case for many guys).
If you don't think you can get up to go to work after a long evening
out, then don't have long evenings out during the week.


Look: if I pay between $8.00 and $20.00 apiece for tickets, plus $10.00 
for parking, plus spending my time and energy driving to and from Boston, 
plus spending additional money on concessions etc. at the ballpark, then 
I see going to a game as a considerable investment of time and money.
I can't afford to go to a lot of games.  Hence, going to a game is a
big deal, like going to a play or an opera.  Maybe you have more money than 
I do and can go to games all year long, so it's not such a big deal for you.  
But I'm not interested in having games ""sped up"", any more than I want to
have _Die Walkure_ cut down to a convenient ""weeknight version"" of two
hours.  If I felt that going to a night game during the week would interfere 
with my family life or my work life, then I'd choose to go to a weekend game.

IMPO.",1
":  
: well, i have lots of experience with scanning in images and altering
: them.  as for changing them back into negatives, is that really possible?

: (stuff deleted)

: jennifer urso:  the oh-so bitter woman of utter blahness(but cheerful
: undertones)

I use Aldus Photostyler on the PC and I can turn a colour or black and white
image into a negative or turn a negative into a colour or black and white
image.  I don't know how it does it but it works well.  To test it I scanned
a negative and used Aldus to create a positive.  It looked better than the
print that the film developers gave me.


-- ",0
"TWINS UPDATE --  Posted April 22, 1993  
---------------------------------------------
The Twins defeated the Milwaukee Brewers 5-4 today to conclude a three game
homestand with the Brew crew.  The Twins took two of three games in the series,
with scores as follows:

                  Tuesday April 20th    MN  10
                                        Mil  0
                   Winning Pitcher Banks (2-0)  

                  Wednesday April 21st  Mil 10  (10)
                                        MN   8
                    LP  - Hartley ( 0-1 )

                  Thursday April 22nd   MN  5
                                        Mil 4
                    WP - Deshaies (4-0)
                    Sa - Aguilera

Highlight/Low Lights of the Series:
------------------------------------
Jim Deshaies continues to be the surprise of not only the Twins, but of
the American League as well.  Going into today's game, Deshaies was 3-0
with a 1.74 ERA.  Deshaies allowed 2 Earned runs in 6 2/3 innings, meaning
his ERA will climb slightly.  Deshaies, who came to MN via a trade with
Philadelphia which sent David West there, continues to make Andy MacPhail
look like a true genius.

Willie Banks has put together two solid starts for the Twins, going 6.1 innings
on Monday while coasting on solid Twins hitting.  Deshaies and Banks now 
combine for 6 of the Twins eight victories, while Tapani/Mahomes/Erickson are
0-5.

Wednesday's game marked the first opposing left-handed starting pitcher for the
Twins this year (Rickey Bones).  The Twins teed off against both him and 
subsequent relief, including a Grand Slam by Kent Hrbek which pushed the lead
to 7-3.  The Twins pitching staff could not hold the lead, though, allowing
4 walks in the 7th inning, 2 of which scored and coming with bases loaded.
Tapani gave up one walk before being relieved, Guthrie two walks, and Mike
Hartley one walk before the inning was over.  This tied the game at 7-7, and
the Brew Crew rocked Mike Hartley for 3 runs in the top of the tenth to win
it.

Aguilera continues to be shaky against the Brew Crew.  6 of 20 career blown
saves have come against the Brew Crew, and today's game was shaky as well.
Coming into the ninth with a 5-2 lead, Aguilera gave up a solo HR to Vaughn,
then hits to Darryl Hamilton and Dickie Thon before finally retiring the
side.  Once again, the tying run made it to second base on Aggie.
Weak hearted Twins fans are advised not to watch Aggie in the ninth.

General News
-------------------------------------
Pedro Munoz continues to improve as an outfielder, playing in left field on
Tuesday's game.  He continues to bat weakly against right handed pitching,
though, which has limited his playing time.  Gene Larkin and JT Bruett(former
Gopher) have been playing right field, as both can bat left handed.

The Twins begin a three game series with the Detroit Tigers tomorrow.  Starting
Pitching is tentatively scheduled as Erickson, Mahomes, Banks.  The Detroit
Tigers have had TWO 20 run games in the last ten days, and should provide 
quite a challenge to the young MN pitching staff.

The Twins have 9 HR's this year, three each from Puckett, Hrbek, and Winfield,
the third, fourth, and fifth batters, respectively.

Brian Harper pegged 4 of the first 6 baserunners attempting to steal second
this year, and shows much improvement in this category.

Jim Deshaies has three pick-offs and one balk this year.  Some say he 
has the best 1st base move in baseball.  This move has enabled him to pitch
out of some tight early jams, and has certainly contributed to his 4-0 
start.  Watch to see if umpiring crews began calling the balk more tightly
in response to opposing team complaints about his leg kicking behind the
rubber on the pick-off move.


Current MLB AL West Standings( from Joesph Hernandez, jtchern@ocb.berkeley.edu  )",1
"I am currently in the throes of a hay fever attack.  SO who certainly
never reads Usenet, let alone Sci.med, said quite spontaneously ""
There are a lot of mushrooms and toadstools out on the lawn at the
moment.  Sure that's not your problem?""

Well, who knows?  Or maybe it's the sourdough bread I bake?

After reading learned, semi-learned, possibly ignorant and downright
ludicrous stuff in this thread, I am about ready to believe anything :-)

If the hayfever gets any worse, maybe I will cook those toadstools...
",2
"


While I can see why they want to cut down on the time spent walking around,
Gant wasn't ordered back in the box ""sooner"", he was ordered back immediately.
As soon as he stepped out, Hirschbeck told him to get back in the box.
Now, Gant doesn't take a lot of walks between pitches.  The only reason
he did then because he was *very* bothered by the call.  I expect his
concentration wasn't there yet, and in a crucial situation I imagine it's
best to be as calm as possible.  Contributing factors would be Gant's
bad day at the plate, bad year at the plate, and the Braves long scoring
drought.

Now, it's pretty stupid to go ahead and talk the walk when the umpire is
telling you to get in there.  You know the umpire is going to do something
(call for a strike, throw you out, etc.).  Gant was wrong.

But Hirschbeck was more wrong, in my biased view.  Aside from the major chip
he seemed to have on his shoulder, what was the problem.  Gant had a reason
to want some time (disputed strike call).  Gant hadn't been wasting time all
game.  The game had been cruising along, and was just over two hours old.
The score was 1-0, with 2 outs in the ninth and a runner in scoring position.
Is there *any* reason Hirschbeck couldn't, and shouldn't, cut Gant a little
slack?  For no discernible constructive reason, Hirschbeck disrupted the
game, caused a five minute delay, and materially hurt the batter in a key
situation.  Did he have a date to get to?

And I still wonder why Terry was tossed earlier in the game.
-- 
Dale J. Stephenson |*| (steph@cs.uiuc.edu) |*| Baseball fanatic",1
